Month,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1225489,-,-,-,40.53,-74.58,-5,18,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,Degrees,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
January,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Relative Humidity,Temperature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,5,30,0,0,0,-1,88.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,6,30,0,0,0,-1,88.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,7,30,0,0,0,-1,88.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,8,30,65,169,94,-1,90.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,9,30,122,238,194,0,89.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,10,30,158,291,274,0,79.99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,11,30,195,93,237,0,76.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,12,30,193,245,305,0,78.54,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,13,30,143,424,317,1,81.28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,14,30,129,268,215,1,91.84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,15,30,76,189,113,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,16,30,15,0,15,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,17,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,18,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,19,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,20,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,21,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,22,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,8,23,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,0,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,1,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,2,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,3,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,4,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,5,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,6,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,7,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,8,30,63,358,124,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,9,30,97,0,97,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,10,30,111,0,111,4,99.14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,11,30,77,0,77,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,12,30,104,0,104,5,99.3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,13,30,46,0,46,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,14,30,43,0,43,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,15,30,22,0,22,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,16,30,3,0,3,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,17,30,0,0,0,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,18,30,0,0,0,4,100,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,19,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,20,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,21,30,0,0,0,6,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,22,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,9,23,30,0,0,0,7,100,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,0,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,1,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,2,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,3,30,0,0,0,8,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,4,30,0,0,0,9,100,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,5,30,0,0,0,9,100,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,6,30,0,0,0,11,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,7,30,0,0,0,11,100,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,8,30,59,356,121,11,100,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,9,30,101,483,249,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,10,30,6,0,6,13,100,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,11,30,38,0,38,14,100,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,12,30,111,689,427,14,99.67,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,13,30,86,740,393,14,94.78,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,14,30,135,196,199,12,91.9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,15,30,44,635,171,11,92.33,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,16,30,16,239,27,10,96.73,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,17,30,0,0,0,9,94.54,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,18,30,0,0,0,7,96.4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,19,30,0,0,0,4,94.11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,20,30,0,0,0,0,82.5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,21,30,0,0,0,-2,80.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,22,30,0,0,0,-3,80.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,10,23,30,0,0,0,-3,77.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,0,30,0,0,0,-4,74.26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,1,30,0,0,0,-4,69.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,2,30,0,0,0,-6,63.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,3,30,0,0,0,-7,62.72,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,4,30,0,0,0,-7,60.02,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,5,30,0,0,0,-8,63.51,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,6,30,0,0,0,-8,67.52,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,7,30,0,0,0,-8,62.22,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,8,30,42,646,154,-8,57.04,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,9,30,56,825,309,-9,53.98,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,10,30,59,915,428,-9,49.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,11,30,61,951,494,-9,49.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,12,30,60,958,501,-9,48.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,13,30,60,926,447,-9,48.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,14,30,53,868,339,-9,48.46,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,15,30,40,739,190,-9,52.36,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,16,30,16,384,34,-9,58.61,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,17,30,0,0,0,-8,65.19,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,18,30,0,0,0,-8,71.95,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,19,30,0,0,0,-8,78.3,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,20,30,0,0,0,-8,78.36,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,21,30,0,0,0,-8,78.42,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,22,30,0,0,0,-8,78.25,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,11,23,30,0,0,0,-8,72.05,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,0,30,0,0,0,-8,70.84,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,1,30,0,0,0,-8,68.56,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,2,30,0,0,0,-9,66.69,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,3,30,0,0,0,-9,66.09,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,4,30,0,0,0,-8,69.06,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,5,30,0,0,0,-8,68.78,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,6,30,0,0,0,-8,64.61,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,7,30,0,0,0,-8,62.21,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,8,30,54,494,140,-8,58.89,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,9,30,120,237,193,-7,53.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,10,30,164,275,276,-5,56.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,11,30,196,252,311,-4,58.77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,12,30,206,153,277,-3,59.88,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,13,30,175,57,199,-1,70.18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,14,30,99,0,99,0,82.23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,15,30,54,0,54,0,93.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,16,30,9,0,9,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,17,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,18,30,0,0,0,0,97.29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,19,30,0,0,0,0,96.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,20,30,0,0,0,0,93.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,21,30,0,0,0,-2,88.94,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,22,30,0,0,0,-7,72.1,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,12,23,30,0,0,0,-10,61.61,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,0,30,0,0,0,-10,65.64,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,1,30,0,0,0,-10,67.35,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,2,30,0,0,0,-9,64.06,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,3,30,0,0,0,-9,65.91,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,4,30,0,0,0,-9,72.25,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,5,30,0,0,0,-9,72.64,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,6,30,0,0,0,-9,72.14,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,7,30,0,0,0,-9,70.19,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,8,30,54,543,149,-10,62.55,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,9,30,75,732,302,-10,54.18,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,10,30,74,869,428,-11,51.83,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,11,30,75,912,495,-11,47.57,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,12,30,73,924,503,-11,47.94,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,13,30,73,885,448,-11,48.6,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,14,30,65,816,339,-11,49,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,15,30,51,661,189,-11,53.45,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,16,30,20,277,35,-10,60.16,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,17,30,0,0,0,-10,62.08,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,18,30,0,0,0,-10,62.39,-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,19,30,0,0,0,-10,67.54,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,20,30,0,0,0,-10,66.98,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,21,30,0,0,0,-10,66,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,22,30,0,0,0,-10,65.9,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,13,23,30,0,0,0,-10,71.75,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,0,30,0,0,0,-10,72.78,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,1,30,0,0,0,-9,73.65,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,2,30,0,0,0,-9,75.14,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,3,30,0,0,0,-9,71.32,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,4,30,0,0,0,-9,72.91,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,5,30,0,0,0,-8,74.69,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,6,30,0,0,0,-8,76.6,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,7,30,0,0,0,-8,77.43,-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,8,30,69,118,89,-8,66.72,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,9,30,126,181,182,-7,59.59,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,10,30,117,559,345,-7,58.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,11,30,166,438,369,-6,58.32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,12,30,209,146,277,-5,59.28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,13,30,103,731,415,-4,64.03,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,14,30,142,57,161,-3,68.73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,15,30,82,36,89,-2,79.89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,16,30,16,0,16,-1,88.08,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,17,30,0,0,0,-1,87.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,18,30,0,0,0,-1,87.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,19,30,0,0,0,-1,87.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,20,30,0,0,0,-1,88.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,21,30,0,0,0,-1,91.06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,22,30,0,0,0,0,93.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,14,23,30,0,0,0,-1,100,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,0,30,0,0,0,0,97.97,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,1,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,2,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,3,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,4,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,5,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,6,30,0,0,0,0,98.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,7,30,0,0,0,0,94.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,8,30,52,502,141,0,94.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,9,30,123,235,197,0,92.99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,10,30,144,423,318,1,88.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,11,30,186,338,344,2,91.07,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,12,30,171,433,376,3,90.83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,13,30,188,151,253,4,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,14,30,146,101,181,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,15,30,86,73,102,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,16,30,20,0,20,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,17,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,18,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,19,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,20,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,21,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,22,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,15,23,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,0,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,1,30,0,0,0,2,100,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,2,30,0,0,0,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,3,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,4,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,5,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,6,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,7,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,8,30,30,0,30,2,100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,9,30,62,0,62,2,93.1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,10,30,83,784,407,4,87.94,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,11,30,84,839,477,4,80.38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,12,30,80,0,80,4,73.83,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,13,30,188,99,231,4,76.91,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,14,30,103,0,103,3,80.27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,15,30,58,0,58,3,90.07,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,16,30,11,0,11,2,96.84,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,17,30,0,0,0,1,99.92,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,18,30,0,0,0,1,96.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,19,30,0,0,0,1,100,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,20,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,21,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,22,30,0,0,0,0,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,16,23,30,0,0,0,0,99.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,0,30,0,0,0,0,96.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,1,30,0,0,0,-1,99.85,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,2,30,0,0,0,-1,95.92,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,3,30,0,0,0,-2,99.33,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,4,30,0,0,0,-2,88.67,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,5,30,0,0,0,-2,87.26,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,6,30,0,0,0,-2,86.42,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,7,30,3,0,3,-2,81.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,8,30,55,0,55,-2,80.83,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,1,17,9,30,113,5,115,-3,80.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
